second,Volt,Ampere,Volt
+9.1800E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+9.1900E-03,+5.2261306E+00,+48.3383E-03,+3.0978176E+00
+9.2000E-03,+5.2261306E+00,+60.5465E-03,+2.9486783E+00
+9.2100E-03,+5.2261306E+00,+66.4933E-03,-311.8720E-03
+9.2200E-03,+5.2472521E+00,+57.5825E-03,-460.0733E-03
+9.2300E-03,+5.2265058E+00,+52.5063E-03,-311.8720E-03
+9.2400E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+9.2500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+9.2600E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+9.2700E-03,+5.2261306E+00,+56.6368E-03,-507.3571E-03
+9.2800E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+9.2900E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+9.3000E-03,+5.2261306E+00,+60.5465E-03,+3.0653256E+00
+9.3100E-03,+5.2261306E+00,+64.8061E-03,-311.8720E-03
+9.3200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+9.3300E-03,+5.2602489E+00,+52.5063E-03,-311.8720E-03
+9.3400E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+9.3500E-03,+5.2335049E+00,+64.1979E-03,-311.8720E-03
+9.3600E-03,+5.2261306E+00,+68.5867E-03,-382.1734E-03
+9.3700E-03,+5.2261306E+00,+60.5465E-03,-390.7098E-03
+9.3800E-03,+5.2957438E+00,+52.5063E-03,-311.8720E-03
+9.3900E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+9.4000E-03,+5.2261306E+00,+60.5465E-03,+2.9809678E+00
+9.4100E-03,+5.2261306E+00,+67.1391E-03,-311.8720E-03
+9.4200E-03,+5.2983269E+00,+56.5264E-03,-311.8720E-03
+9.4300E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+9.4400E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+9.4500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+9.4600E-03,+5.2261306E+00,+64.8477E-03,-311.8720E-03
+9.4700E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+9.4800E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+9.4900E-03,+5.2261306E+00,+48.4862E-03,+2.9042085E+00
+9.5000E-03,+5.2261306E+00,+60.5465E-03,+3.0976150E+00
+9.5100E-03,+5.2261306E+00,+64.5666E-03,+3.1052135E+00
+9.5200E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+9.5300E-03,+5.2853301E+00,+52.5063E-03,-311.8720E-03
+9.5400E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+9.5500E-03,+5.2862425E+00,+60.5465E-03,-462.1519E-03
+9.5600E-03,+5.2261306E+00,+64.5666E-03,-414.4629E-03
+9.5700E-03,+5.2879132E+00,+60.5465E-03,-311.8720E-03
+9.5800E-03,+5.3044057E+00,+52.5063E-03,-311.8720E-03
+9.5900E-03,+5.2261306E+00,+48.4862E-03,+3.0480304E+00
+9.6000E-03,+5.3065326E+00,+60.5465E-03,+3.1052135E+00
+9.6100E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+9.6200E-03,+5.2261306E+00,+60.3110E-03,-323.6472E-03
+9.6300E-03,+5.2261306E+00,+53.7791E-03,-311.8720E-03
+9.6400E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+9.6500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+9.6600E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+9.6700E-03,+5.3065326E+00,+56.5264E-03,-311.8720E-03
+9.6800E-03,+5.2261306E+00,+50.9255E-03,+3.1052135E+00
+9.6900E-03,+5.2261306E+00,+48.4862E-03,+2.9042085E+00
+9.7000E-03,+5.2261306E+00,+60.5465E-03,+3.1052135E+00
+9.7100E-03,+5.2759099E+00,+64.5666E-03,-311.8720E-03
+9.7200E-03,+5.2774996E+00,+57.9780E-03,-311.8720E-03
+9.7300E-03,+5.2261306E+00,+48.9005E-03,-311.8720E-03
+9.7400E-03,+5.2385901E+00,+48.4862E-03,-311.8720E-03
+9.7500E-03,+5.3065326E+00,+60.5465E-03,-311.8720E-03
+9.7600E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+9.7700E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+9.7800E-03,+5.2914899E+00,+51.7541E-03,-311.8720E-03
+9.7900E-03,+5.2261306E+00,+48.4862E-03,+3.0157410E+00
+9.8000E-03,+5.2499973E+00,+60.5465E-03,+2.9638753E+00
+9.8100E-03,+5.3065326E+00,+60.5465E-03,-372.4573E-03
+9.8200E-03,+5.2889068E+00,+56.5264E-03,-311.8720E-03
+9.8300E-03,+5.2261306E+00,+50.5877E-03,-311.8720E-03
+9.8400E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+9.8500E-03,+5.2261306E+00,+60.5196E-03,-511.5338E-03
+9.8600E-03,+5.2261306E+00,+61.5569E-03,-362.3945E-03
+9.8700E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+9.8800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+9.8900E-03,+5.2261306E+00,+48.4862E-03,+3.1000988E+00
+9.9000E-03,+5.2837404E+00,+57.6660E-03,+2.9042085E+00
+9.9100E-03,+5.2261306E+00,+62.3897E-03,-311.8720E-03
+9.9200E-03,+5.2422479E+00,+56.5264E-03,-311.8720E-03
+9.9300E-03,+5.2261306E+00,+48.2547E-03,-311.8720E-03
+9.9400E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+9.9500E-03,+5.2604110E+00,+58.8325E-03,-427.1760E-03
+9.9600E-03,+5.2261306E+00,+61.2232E-03,-311.8720E-03
+9.9700E-03,+5.2993204E+00,+56.5264E-03,-311.8720E-03
+9.9800E-03,+5.2785741E+00,+51.1084E-03,-381.7682E-03
+9.9900E-03,+5.2261306E+00,+48.4862E-03,+2.9834516E+00
+10.0000E-03,+5.2370816E+00,+57.0739E-03,+3.0778361E+00
+10.0100E-03,+5.2261306E+00,+61.0363E-03,-311.8720E-03
+10.0200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.0300E-03,+5.2552447E+00,+48.4862E-03,-311.8720E-03
+10.0400E-03,+5.2261306E+00,+44.8845E-03,-311.8720E-03
+10.0500E-03,+5.2261306E+00,+59.9276E-03,-311.8720E-03
+10.0600E-03,+5.2592554E+00,+62.9103E-03,-311.8720E-03
+10.0700E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.0800E-03,+5.2261306E+00,+48.4862E-03,-326.3336E-03
+10.0900E-03,+5.2915710E+00,+48.4862E-03,+2.9416126E+00
+10.1000E-03,+5.2261306E+00,+58.3118E-03,+3.0159436E+00
+10.1100E-03,+5.2261306E+00,+61.7439E-03,-371.7414E-03
+10.1200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.1300E-03,+5.2261306E+00,+51.6290E-03,-311.8720E-03
+10.1400E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+10.1500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+10.1600E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+10.1700E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.1800E-03,+5.2656584E+00,+48.4862E-03,+3.0030279E+00
+10.1900E-03,+5.2261306E+00,+48.4862E-03,+2.9511621E+00
+10.2000E-03,+5.2261306E+00,+56.6246E-03,+3.1052135E+00
+10.2100E-03,+5.2261306E+00,+63.4310E-03,-311.8720E-03
+10.2200E-03,+5.2630752E+00,+56.5264E-03,-404.2335E-03
+10.2300E-03,+5.2261306E+00,+51.6964E-03,-311.8720E-03
+10.2400E-03,+5.2261306E+00,+48.4862E-03,-501.5071E-03
+10.2500E-03,+5.2261306E+00,+60.5465E-03,-512.8770E-03
+10.2600E-03,+5.2261306E+00,+65.1505E-03,-311.8720E-03
+10.2700E-03,+5.2929174E+00,+56.5264E-03,-512.8770E-03
+10.2800E-03,+5.2261306E+00,+48.8427E-03,-191.9760E-03
+10.2900E-03,+5.2261306E+00,+49.8801E-03,+2.9042085E+00
+10.3000E-03,+5.2261306E+00,+64.5666E-03,+2.9042085E+00
+10.3100E-03,+5.2955006E+00,+61.0981E-03,-311.8720E-03
+10.3200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.3300E-03,+5.2261306E+00,+50.0092E-03,-311.8720E-03
+10.3400E-03,+5.2553257E+00,+48.4862E-03,-311.8720E-03
+10.3500E-03,+5.2261306E+00,+56.9488E-03,-311.8720E-03
+10.3600E-03,+5.3065326E+00,+64.5666E-03,-311.8720E-03
+10.3700E-03,+5.2261306E+00,+54.8742E-03,-311.8720E-03
+10.3800E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+10.3900E-03,+5.2261306E+00,+48.7795E-03,+3.1052135E+00
+10.4000E-03,+5.2410112E+00,+61.2905E-03,+3.0680120E+00
+10.4100E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+10.4200E-03,+5.2261306E+00,+56.5264E-03,-452.8049E-03
+10.4300E-03,+5.2261306E+00,+48.6503E-03,-504.6707E-03
+10.4400E-03,+5.2261306E+00,+49.3594E-03,-311.8720E-03
+10.4500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+10.4600E-03,+5.2261306E+00,+64.5666E-03,-459.2628E-03
+10.4700E-03,+5.2261306E+00,+60.5115E-03,-311.8720E-03
+10.4800E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+10.4900E-03,+5.2657394E+00,+50.4666E-03,+3.0032305E+00
+10.5000E-03,+5.2876701E+00,+61.4896E-03,+2.9513648E+00
+10.5100E-03,+5.2261306E+00,+64.4724E-03,-311.8720E-03
+10.5200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.5300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+10.5400E-03,+5.2261306E+00,+48.4862E-03,-352.5704E-03
+10.5500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+10.5600E-03,+5.2813194E+00,+60.5465E-03,-311.8720E-03
+10.5700E-03,+5.2261306E+00,+58.2485E-03,-397.9782E-03
+10.5800E-03,+5.2261306E+00,+51.8215E-03,+3.1052135E+00
+10.5900E-03,+5.2994825E+00,+48.4862E-03,+2.9218337E+00
+10.6000E-03,+5.2261306E+00,+60.5465E-03,+3.1052135E+00
+10.6100E-03,+5.2261306E+00,+62.1395E-03,-391.5203E-03
+10.6200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.6300E-03,+5.2261306E+00,+52.0246E-03,-311.8720E-03
+10.6400E-03,+5.2261306E+00,+50.0052E-03,-387.8208E-03
+10.6500E-03,+5.2261306E+00,+63.1028E-03,-311.8720E-03
+10.6600E-03,+5.2261306E+00,+60.9730E-03,-311.8720E-03
+10.6700E-03,+5.2261306E+00,+53.1171E-03,-311.8720E-03
+10.6800E-03,+5.2261306E+00,+52.5063E-03,+2.9866152E+00
+10.6900E-03,+5.2261306E+00,+51.1716E-03,+2.9709410E+00
+10.7000E-03,+5.2261306E+00,+64.2692E-03,+3.1052135E+00
+10.7100E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+10.7200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.7300E-03,+5.2824227E+00,+51.3008E-03,-311.8720E-03
+10.7400E-03,+5.2261306E+00,+48.6544E-03,-311.8720E-03
+10.7500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+10.7600E-03,+5.2261306E+00,+62.4529E-03,-417.5545E-03
+10.7700E-03,+5.2476573E+00,+56.5264E-03,-311.8720E-03
+10.7800E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+10.7900E-03,+5.2261306E+00,+52.5063E-03,+2.9541231E+00
+10.8000E-03,+5.2261306E+00,+64.5666E-03,+2.9042085E+00
+10.8100E-03,+5.2261306E+00,+60.5465E-03,-465.5181E-03
+10.8200E-03,+5.2261306E+00,+56.5264E-03,-316.3788E-03
+10.8300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+10.8400E-03,+5.2261306E+00,+46.6308E-03,-404.6387E-03
+10.8500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+10.8600E-03,+5.2261306E+00,+60.7658E-03,-311.8720E-03
+10.8700E-03,+5.2261306E+00,+56.5264E-03,-374.7024E-03
+10.8800E-03,+5.2261306E+00,+48.4862E-03,+3.0189046E+00
+10.8900E-03,+5.2261306E+00,+48.4862E-03,+2.9386516E+00
+10.9000E-03,+5.2261306E+00,+60.8949E-03,+3.1052135E+00
+10.9100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+10.9200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.9300E-03,+5.2953385E+00,+49.0459E-03,-311.8720E-03
+10.9400E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+10.9500E-03,+5.2261306E+00,+60.5465E-03,-387.6182E-03
+10.9600E-03,+5.2554878E+00,+60.5465E-03,-385.2651E-03
+10.9700E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+10.9800E-03,+5.2261306E+00,+48.4862E-03,+3.0748751E+00
+10.9900E-03,+5.2261306E+00,+50.1303E-03,+3.0230094E+00
+11.0000E-03,+5.2797585E+00,+60.5465E-03,+3.0382783E+00
+11.0100E-03,+5.2261306E+00,+64.5666E-03,-326.9415E-03
+11.0200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+11.0300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+11.0400E-03,+5.2261306E+00,+52.5063E-03,-452.3997E-03
+11.0500E-03,+5.2295752E+00,+64.3944E-03,-311.8720E-03
+11.0600E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+11.0700E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+11.0800E-03,+5.2261306E+00,+51.4259E-03,+3.1052135E+00
+11.0900E-03,+5.2261306E+00,+52.4632E-03,+3.1030598E+00
+11.1000E-03,+5.2261306E+00,+61.5407E-03,+3.0555015E+00
+11.1100E-03,+5.2261306E+00,+62.5780E-03,-311.8720E-03
+11.1200E-03,+5.2261306E+00,+56.5264E-03,-512.8770E-03
+11.1300E-03,+5.2261306E+00,+52.4202E-03,-311.8720E-03
+11.1400E-03,+5.2261306E+00,+49.6096E-03,-368.0419E-03
+11.1500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+11.1600E-03,+5.2900911E+00,+65.3887E-03,-352.9756E-03
+11.1700E-03,+5.2261306E+00,+52.7215E-03,-322.6340E-03
+11.1800E-03,+5.3065326E+00,+48.4862E-03,-374.4998E-03
+11.1900E-03,+5.2261306E+00,+50.7761E-03,+3.1052135E+00
+11.2000E-03,+5.2399889E+00,+61.2394E-03,+3.1052135E+00
+11.2100E-03,+5.2261306E+00,+64.2222E-03,-311.8720E-03
+11.2200E-03,+5.2537649E+00,+55.1447E-03,-311.8720E-03
+11.2300E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+11.2400E-03,+5.2261306E+00,+49.0499E-03,-512.8770E-03
+11.2500E-03,+5.2261306E+00,+60.5465E-03,-335.5498E-03
+11.2600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+11.2700E-03,+5.2555689E+00,+56.5264E-03,-311.8720E-03
+11.2800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+11.2900E-03,+5.2261306E+00,+52.5063E-03,+2.9042085E+00
+11.3000E-03,+5.2589312E+00,+62.1865E-03,+3.1052135E+00
+11.3100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+11.3200E-03,+5.2322394E+00,+56.5264E-03,-311.8720E-03
+11.3300E-03,+5.2261306E+00,+48.4862E-03,-476.2834E-03
+11.3400E-03,+5.2615143E+00,+52.5063E-03,-311.8720E-03
+11.3500E-03,+5.2261306E+00,+63.3530E-03,-311.8720E-03
+11.3600E-03,+5.2261306E+00,+64.5666E-03,-504.0628E-03
+11.3700E-03,+5.2893120E+00,+53.3673E-03,-469.8255E-03
+11.3800E-03,+5.2261306E+00,+52.5063E-03,+3.0102962E+00
+11.3900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+11.4000E-03,+5.2261306E+00,+64.5195E-03,+3.1028571E+00
+11.4100E-03,+5.2261306E+00,+64.5666E-03,-512.8770E-03
+11.4200E-03,+5.2261306E+00,+54.4989E-03,-311.8720E-03
+11.4300E-03,+5.2261306E+00,+49.4415E-03,-465.1128E-03
+11.4400E-03,+5.3048920E+00,+52.5063E-03,-311.8720E-03
+11.4500E-03,+5.2841457E+00,+64.5666E-03,-311.8720E-03
+11.4600E-03,+5.2261306E+00,+62.4099E-03,-419.7050E-03
+11.4700E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+11.4800E-03,+5.2261306E+00,+52.2951E-03,-132.3615E-03
+11.4900E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+11.5000E-03,+5.2718470E+00,+60.5465E-03,+3.0184993E+00
+11.5100E-03,+5.2261306E+00,+63.8696E-03,-311.8720E-03
+11.5200E-03,+5.2261306E+00,+52.8466E-03,-311.8720E-03
+11.5300E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+11.5400E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+11.5500E-03,+5.2951764E+00,+63.9988E-03,-484.4865E-03
+11.5600E-03,+5.2261306E+00,+56.9959E-03,-335.3472E-03
+11.5700E-03,+5.2763962E+00,+54.0131E-03,-311.8720E-03
+11.5800E-03,+5.2261306E+00,+49.9622E-03,+3.1052135E+00
+11.5900E-03,+5.2349036E+00,+52.0676E-03,+3.0832809E+00
+11.6000E-03,+5.2945594E+00,+64.5666E-03,+3.1052135E+00
+11.6100E-03,+5.2588501E+00,+62.1825E-03,-311.8720E-03
+11.6200E-03,+5.2530668E+00,+53.8531E-03,-311.8720E-03
+11.6300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+11.6400E-03,+5.2261306E+00,+51.7785E-03,-311.8720E-03
+11.6500E-03,+5.2712299E+00,+62.3116E-03,-424.6203E-03
+11.6600E-03,+5.2261306E+00,+63.3489E-03,-311.8720E-03
+11.6700E-03,+5.2297373E+00,+56.3460E-03,-311.8720E-03
+11.6800E-03,+5.2261306E+00,+51.6493E-03,+3.0623646E+00
+11.6900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+11.7000E-03,+5.2261306E+00,+61.6350E-03,+3.0507888E+00
+11.7100E-03,+5.2261306E+00,+60.5465E-03,-510.3180E-03
+11.7200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+11.7300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+11.7400E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+11.7500E-03,+5.2261306E+00,+60.6245E-03,-311.8720E-03
+11.7600E-03,+5.2261306E+00,+63.4513E-03,-311.8720E-03
+11.7700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+11.7800E-03,+5.2261306E+00,+48.4862E-03,+3.0637046E+00
+11.7900E-03,+5.2261306E+00,+52.5063E-03,+2.9145653E+00
+11.8000E-03,+5.2261306E+00,+64.5666E-03,+3.0429909E+00
+11.8100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+11.8200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+11.8300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+11.8400E-03,+5.2261306E+00,+53.7792E-03,-311.8720E-03
+11.8500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+11.8600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+11.8700E-03,+5.2261306E+00,+52.9717E-03,-311.8720E-03
+11.8800E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+11.8900E-03,+5.2261306E+00,+52.5063E-03,+2.9042085E+00
+11.9000E-03,+5.2349847E+00,+64.1239E-03,+3.1052135E+00
+11.9100E-03,+5.2261306E+00,+63.9720E-03,-311.8720E-03
+11.9200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+11.9300E-03,+5.2261306E+00,+49.8370E-03,-311.8720E-03
+11.9400E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+11.9500E-03,+5.2261306E+00,+65.2904E-03,-311.8720E-03
+11.9600E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+11.9700E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+11.9800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+11.9900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+12.0000E-03,+5.2261306E+00,+60.5465E-03,+3.1052135E+00
+12.0100E-03,+5.2846817E+00,+60.5465E-03,-366.4993E-03
+12.0200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+12.0300E-03,+5.2868910E+00,+47.5041E-03,-360.9761E-03
+12.0400E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+12.0500E-03,+5.2261306E+00,+67.6233E-03,-311.8720E-03
+12.0600E-03,+5.3050541E+00,+60.6204E-03,-311.8720E-03
+12.0700E-03,+5.2483554E+00,+53.6175E-03,-311.8720E-03
+12.0800E-03,+5.2261306E+00,+50.3577E-03,+2.9977857E+00
+12.0900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+12.1000E-03,+5.2261306E+00,+64.5666E-03,+2.9042085E+00
+12.1100E-03,+5.2261306E+00,+63.3262E-03,-311.8720E-03
+12.1200E-03,+5.2261306E+00,+54.7840E-03,-311.8720E-03
+12.1300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+12.1400E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+12.1500E-03,+5.2261306E+00,+64.5666E-03,-380.3498E-03
+12.1600E-03,+5.2261306E+00,+62.9534E-03,-311.8720E-03
+12.1700E-03,+5.2261306E+00,+53.0822E-03,-311.8720E-03
+12.1800E-03,+5.2261306E+00,+48.4862E-03,+2.9272784E+00
+12.1900E-03,+5.2261306E+00,+52.5063E-03,+2.9042085E+00
+12.2000E-03,+5.2261306E+00,+64.5666E-03,+3.1052135E+00
+12.2100E-03,+5.2975975E+00,+56.9731E-03,-311.8720E-03
+12.2200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+12.2300E-03,+5.2586880E+00,+46.8583E-03,-311.8720E-03
+12.2400E-03,+5.2261306E+00,+51.1514E-03,-311.8720E-03
+12.2500E-03,+5.2261306E+00,+64.2490E-03,-327.7520E-03
+12.2600E-03,+5.2261306E+00,+60.5465E-03,-347.8577E-03
+12.2700E-03,+5.2261306E+00,+54.7694E-03,-311.8720E-03
+12.2800E-03,+5.2261306E+00,+48.4862E-03,+2.9654963E+00
+12.2900E-03,+5.2261306E+00,+52.3178E-03,+2.9136306E+00
+12.3000E-03,+5.2261306E+00,+61.3954E-03,+3.1052135E+00
+12.3100E-03,+5.2261306E+00,+60.5465E-03,-406.1813E-03
+12.3200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+12.3300E-03,+5.2261306E+00,+48.4269E-03,-311.8720E-03
+12.3400E-03,+5.2456912E+00,+51.5283E-03,-463.9755E-03
+12.3500E-03,+5.2261306E+00,+60.5465E-03,-412.6392E-03
+12.3600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+12.3700E-03,+5.2275281E+00,+52.5063E-03,-311.8720E-03
+12.3800E-03,+5.2261306E+00,+47.3790E-03,+3.0498541E+00
+12.3900E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+12.4000E-03,+5.2261306E+00,+60.5465E-03,+3.0632993E+00
+12.4100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+12.4200E-03,+5.2261306E+00,+55.2900E-03,-311.8720E-03
+12.4300E-03,+5.2261306E+00,+48.4862E-03,-425.5550E-03
+12.4400E-03,+5.2261306E+00,+51.7972E-03,-311.8720E-03
+12.4500E-03,+5.2999688E+00,+60.8747E-03,-311.8720E-03
+12.4600E-03,+5.2261306E+00,+59.1810E-03,-311.8720E-03
+12.4700E-03,+5.2741870E+00,+52.5063E-03,-311.8720E-03
+12.4800E-03,+5.2261306E+00,+48.4862E-03,+2.9332068E+00
+12.4900E-03,+5.2261306E+00,+52.5063E-03,+2.9270758E+00
+12.5000E-03,+5.2560238E+00,+64.5666E-03,+3.1052135E+00
+12.5100E-03,+5.3065326E+00,+60.5465E-03,-311.8720E-03
+12.5200E-03,+5.2261306E+00,+52.9571E-03,-311.8720E-03
+12.5300E-03,+5.2261306E+00,+47.8997E-03,-483.5518E-03
+12.5400E-03,+5.2261306E+00,+50.8825E-03,-311.8720E-03
+12.5500E-03,+5.2261306E+00,+63.2076E-03,-379.8203E-03
+12.5600E-03,+5.2261306E+00,+60.2248E-03,-311.8720E-03
+12.5700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+12.5800E-03,+5.2261306E+00,+46.2191E-03,+2.9918573E+00
+12.5900E-03,+5.2261306E+00,+52.5063E-03,+2.9656989E+00
+12.6000E-03,+5.2261306E+00,+60.7390E-03,+3.0955888E+00
+12.6100E-03,+5.2261306E+00,+57.3712E-03,-311.8720E-03
+12.6200E-03,+5.2261306E+00,+54.3884E-03,-418.7703E-03
+12.6300E-03,+5.2261306E+00,+47.3855E-03,-311.8720E-03
+12.6400E-03,+5.2261306E+00,+48.4862E-03,-509.7102E-03
+12.6500E-03,+5.2870531E+00,+61.5205E-03,-311.8720E-03
+12.6600E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+12.6700E-03,+5.2261306E+00,+58.6035E-03,-311.8720E-03
+12.6800E-03,+5.2261306E+00,+44.5319E-03,+3.1052135E+00
+12.6900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+12.7000E-03,+5.2261306E+00,+62.6869E-03,+3.1052135E+00
+12.7100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+12.7200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+12.7300E-03,+5.2261306E+00,+48.4862E-03,-451.2623E-03
+12.7400E-03,+5.2261306E+00,+52.5063E-03,-425.3524E-03
+12.7500E-03,+5.2261306E+00,+63.8534E-03,-311.8720E-03
+12.7600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+12.7700E-03,+5.2793036E+00,+52.5063E-03,-311.8720E-03
+12.7800E-03,+5.2261306E+00,+46.0874E-03,+3.1052135E+00
+12.7900E-03,+5.2261306E+00,+52.5063E-03,+3.0760125E+00
+12.8000E-03,+5.2261306E+00,+60.9998E-03,+3.1052135E+00
+12.8100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+12.8200E-03,+5.2261306E+00,+53.9985E-03,-438.2681E-03
+12.8300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+12.8400E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+12.8500E-03,+5.2261306E+00,+62.1663E-03,-311.8720E-03
+12.8600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+12.8700E-03,+5.2261306E+00,+52.8320E-03,-496.5918E-03
+12.8800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+12.8900E-03,+5.2261306E+00,+52.5063E-03,+3.0177673E+00
+12.9000E-03,+5.2261306E+00,+64.5666E-03,+3.0435204E+00
+12.9100E-03,+5.2261306E+00,+60.7430E-03,-321.6993E-03
+12.9200E-03,+5.2261306E+00,+55.6856E-03,-311.8720E-03
